,text,label_name,label
2383,وقتی الان تو این سرما بنزین تمومکردم چرا به باک توجه نمیکنمهیچوقت,SAD,4
2709,و اینگونه ما همه گرم شدیم و از بی قطعی گاز در برخی استانها لذتبردیم,HAPPY,2
1355,باقیدخترارو نمیدونم ولی منو بیشتر از بیپولی ، سردی برخورد ، سردممیکنه,SAD,4
1954,این رژیم ریشههای خودش رو با خون آبمیده ، بهزودی سیل خون هم ریشهاش رو میکنه محسن _ شکاری,ANGRY,0
7493,خدارو شکر همین یک بار جزو دسته نگرانها قرار نمیگیرم,HAPPY,2
4593,از عجایب ادبیات معاصر ما همین بس که شعری که پنجاه سال قبل در انتقاد از سران حکومت و وضع جامعه سروده شده است را الان هم از گفتنش ترس داریم که به کسی بر نخورد,SURPRISE,5
1735,کثیف بودن کالا از دجی بعید بود,ANGRY,0
4736,گفته بودم از این ضعیفبودنممتنفرم,HATE,3
4319,تازهگرفتم و درباره شارژش نمیتونم الان نظر بدمعجیبه تجربهی مردی که دو هفته در محل کار جاشرو با یک همکار خانوم عوض کرد من در جهنم بودم ویرگول,SURPRISE,5
3594,شما یادتون نمیاد ، چهار سال پیش ما میگفتیم این تیم ، ملی نیست و نماینده ج ا سیل فحش بود که سرازیر شد,ANGRY,0
2133,خیلی عالی و طبیعی اصلا تو خریدششک نکنید,HAPPY,2
7971,یه همسایه داریم خیلی آدم ناجوری تو کوچمون یه خونه بزرگویلاییدوتاتلیسمنوتاپرادودارن تواین سرما با زیرپوشو پیژامه تو کوچهواستاده بود به حرف من که دیدمش با بدجنسیگفتم وای یخ نمیزنهمردک قاچاقچی ، دخترمیهومیگهماااادر این چهحرفیهمیگی شاید گوسفنداشونوفروختن خب,ANGRY,0
1028,منم عین سگ ع گربعمیترسم ولی امروز با همون ترس نازش کردم ی لحظهدهنشو باز کرد فقط فرار کردم,FEAR,1
124,اکانتهای سایبری رفتن تو لونشون درنمیان IranRevolution,HAPPY,2
6261,کارایی که دوست ندارم انجام بدمرو اونقدرطولش میدم که به کارایی که دوست دارم انجام بدم نمیرسم و بدین صورت زندگی رو تباهمیکنم,SAD,4
3619,من اینو تو فروشگاه خانه هنرمندان دیدم واقعا زشته,ANGRY,0
7214,تعطیله از ترس کرونا,FEAR,1
4608,وقتیمیگیمکشتزار دقیقا داریم از چی حرفمیزنیم اینا از عرزشیها وحشی ترن عقدهای ، ناراحت ، طلبکار ، وقیح,ANGRY,0
6275,حدود ماهه که با مدیران شرکتهایی که در بازار اسم بزرگی دارند درحالتعامل هستم دیجیکالا ، علیبابا ، صبا ایده ، چیلیوری و محتوای جلسات به کنار ، فقط اینکه ایران جای موندنکارآفرین نیست دوست ندارم بمونم که در یک جنگ نابرابر و کثیف بجنگم همت بلنددار,SAD,4
8128,بابااینجوریهییییچی از بازینمیفهمی بعدشم وسط بازی اخه کی هی حرفمیزنه ؟ اعصاب داریا,ANGRY,0
4602,اعصابمخرابهحالمم گرفته,ANGRY,0
403,استوری برادر مهسا امینی چه درد بزرگی تو جملهش بود,SAD,4
1932,ورزشگاه فوتبال ولایت قندهار و استفاده برای مجازات و شلاق,ANGRY,0
2562,اوکراین برای مقاصد آمریکا و ناتو به خاک و خون کشیده شده درست مثل افغانستان زلنسکی اشرفغنی,ANGRY,0
5949,کودک در منطقهای محروم خطاب به مسئولان ما همانسانیم ما هم میخواهیم زندگی داشته باشیم نمیشود که شما فقط بروید برای خودتون راحت زندگی داشته باشید,SAD,4
4286,نهآدمایوحشتزدهرو دستمیندازیم و نه به وحشت دامن میزنیم درکنارهمیم,FEAR,1
230,فقط یک درصد تصور کنید با این حجم هماهنگی در مدیریت ، زبونم لال بلایی مثل زلزله بیاد تهران,FEAR,1
5225,لعنت به شما آخوندها که همیشه در مقابل مردم و سرکوبگر هستین تظاهرات _ سراسری,ANGRY,0
3866,اوناییکمیگن لغو مثاستقلالیانکه دارن یهونه میارن قبول دارم خطرناکهاموزشپرورشمدرسهکمنداره باید بتونه با رعایت یه سری چیزا برگزار کنه,SURPRISE,5
7634,الان نمیدونم از خرسهبترسم یا از شوهر عمهتان از همین تریبون اعلام میکنم شوهر عمهها آدمایخوبی ان,SURPRISE,5
3258,حمله ماموران امنیتی به مراسم چهلم آیدا رستمی در گرگان,ANGRY,0
278,کاش محمد _ مرادی چند روز صبر میکرد و این اتفاق زیبای امشب رو میدید کاش,SAD,4
6264,من که دقیقه نود فهمیدم یواشکی داشتم سر کلاسمیدیدم ، یهومعلم اردنیموناومد گف خب بازیچطوره ؟ هنوز صفر صفره ؟ گفتم عالی ، همش ما داریم حملهمیکنیم,HAPPY,2
5862,هر یک از ما یک دیکتاتور یا شیطان _ درون داریم که بهواسطهیآموزههای اجتماعی و خانوادگی رشد میکنند اغلب عاملان دخیل در این واقعهی آزار _ و _ اذیت در سیرجان خودشان قربانی تعاملات واموزههایناخداگاه اجتماعی هستند دروغکه بکاری خشم درو خواهی کرد,ANGRY,0
5693,یلدا را تبریک میگم بهاونی که جفت پا وسط معیشت مردم آمده ، بیرونمنمیرهانشائالله آخرین شب یلدات باشه شب _ یلدا,HATE,3
5953,کمرش ، زیر بار تجمل وتفرعنمسئولانویلانشینله شده است لهک,SAD,4
3893,این که هنوز نفهمیدید رسانهی مثلا مستقل طرفداری به چه لجنی کشیده و ازشلینکمیذاریدواقعا عجیبه استراماچونی _ را _ برگردانید,HATE,3
6015,سوییسیایکسخل رفتن رفراندوم واسه بریدن یا نبریدنشاخگاواشون برگزار کردن آخه گاو ؟ گااووو ؟ گگگگگگاووووووووو ؟,ANGRY,0
572,نمیدونم کرونا گرفتم یا سرما خوردم ، ولی رو بهموتم,FEAR,1
5451,خیلی طول نمیکشه که یهسری کاربرها عکس اینمتجاوزومیذارنآواتار ، یه عده دیگه هم به هممیگن تو رو باید ببرن پیش فلانی همینایشون یااینکه بچگیاتبافلانی بودی یا از فلانی خاطرهداری و از این قبیل شوخی های مبتذل و سخیف بعد بپرسیم چرا مشکل تجاوز هیچوقت حل نمیشه,SAD,4
4957,یکساله سیگارو ترک کردم ، الان گاهی که اعصابمخورد میشه به خودم میگمبذار دوباره سیگاری شم ، ولی وقتیقیمتاشومیبینممیگم توگوهمیخوریبخوای دوباره سیگاریبشی بعد بجاش سعی میکنم با یه روشارزونتر به سلامتیمضرر بزنم ، مثلا با دست کثیف غذا میخورم یا مثلا مستقیم نگاه میکنم به خورشید,ANGRY,0
4498,انقد بدم میادآدمایی که این وسط میان میگنفایده نداره بحثنکنین,HATE,3
823,منمی روز عاقل بودم عشق تو مجنونم کرد,SAD,4
835,عالی در برابر قیمتش بیس عالی,HAPPY,2
3931,فضای مملکت خیلی عجیبشده دارن با طرف مصاحبهمیکنن ، میگه وقتی وزارت بهداشت گفته تو خونهبمونین ، واقعا باید رعایت کنیم ولی متاسفانه بعضیا رعایت نمیکنن ، از جمله خود من,SAD,4
2122,الان وقت خوبی برای دلتنگی نبود,SAD,4
3928,فشار روانی ناشی از کرونا و قرنطینه حقیقتا روحمو خسته کرده,HATE,3
5961,قبل از پایه و لنز و دوربین حرفهای ، یک عکاس باید نگاهی خاص وانعکاس متفاوتی از صحنهها واحساسها داشتهباشد لحظهها گذراست ؛ این عکسها هستند که ثبتشانمیکنندوپنجرهای رو به خاطرهها بازمیکنند روز _ جهانی _ عکاسی را به آنها که از جنس تصویر و تصورهای ناباند ، تبریک میگویم,HAPPY,2
5782,روز آخر اربعین خستگی وحشتناک ، بیخوابی ، گرما ، در یک چادر معطل اتوبوسها بودیم و سه روز بیحمامی برای منی که هر ساعت یک بار باید حمام کنم که یک هو حسین من سر میرسد و به زور و با لهجه زیبای کودکانهاش به همه آب تعارف میکند رنگی کرد دنیای خاکستریمان را NewProfilePic,HAPPY,2
5984,یادتون باشه ما تا تهجهنم میریمولی برمیگردیم تبریک به همه بلند بگید,HAPPY,2
5369,قدرت چسبندگی بشدت زیاده بطوریکه من روداشبودچسبوندمش یکم جاش نادرست بود خواستم جابجاشکنم نتونستمدیگه تکونشبدم امروز به دستم رسید ، ظاهر خوبی داره اما اصلا جنس خوبی نداره ، واقعا جنسش افتضاح هست ، من تو شگفتانگیز خریدم و توقع یک جنس با کیفیت رو داشتم اما وقتی دیدم از خریدم خیلی پشیمونشدم,SAD,4
7313,تبریک میگم به هر دوتون همیشه باهاشمثه یه دوست باش به این فکر کردم که وقتی من سربازی م تمومشدهسال دخترک بدنیااومده ترسیدمراستش,FEAR,1
870,گاز ملی نفت ملی نت ملی دارو ملی ساییدگی اعصاب و روان ملی,ANGRY,0
